idx,cq1,cq2,cq3,cq4,cq5,cq6,cq7,cq8,cq9,cq10,cq11,cq12,cq13,cq14,cq15,cq16,cq17,cq18,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq32,cq33,cq34,cq35,cq36,cq37,cq38,cq39,cq40,cq41,cq42,cq43,cq44,cq45,cq46,cq47,cq48,cq49,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq5_2,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15,bq16,bq17,bq18,bq19,bq20,bq21,bq221,bq222,bq223,bq231,bq232,bq233,bq234,bq235,bq241,bq242,bq243,bq244,bq245,bq25,bq25_1,bq26_1,bq26_1a,bq26_2,bq26_2a,bq26_3,bq26_3a,bq26_4,bq26_4a,bq27,bq28,bq28_1,bq29,bq30,bq31,bq32,bq33,bq34,bq35,bq36,bq37,bq37_1,bq38,bq38_1,bq38_2,bq39,bq40,bq41_1,bq41_2,bq41_3,knowcode
17417,5,3,4,2,1,2,4,3,4,1,1,3,3,5,2,1,3,2,2,2,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,4,2,2,1,1,1,5,5,3,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,4,18,2,3,2,0,0,0,2,0,0,7,5,4,3,3,4,3,4,3,3,2,4,4,1,2,1,2,1,3,1,4,90,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,3,0,1,2,3,0,3,0,2,4,예술에 관심이 늘어나고 있다,0,악기,0,0,0,4,2,46,4,국악,1,1,0,1,20,4000,2000,0,414503
17418,5,4,5,5,5,5,4,4,4,1,2,5,3,5,4,1,3,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,2,1,4,4,4,3,2,3,2,3,3,1,4,1,1,3,2,2,1,1,1,1,1,1,3,3,3,3,4,4,13,1,4,2,0,0,0,2,0,0,7,6,4,4,4,5,5,2,4,4,3,4,4,1,1,1,2,1,1,2,1,90,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,2,2,2,온라인 매체 발달_IoT 발달로 인력 대체 가능성,0,전산프로그램,0,0,0,3,1,39,5,스페인어,1,1,0,1,50,9000,3500,0,24101
17419,5,3,5,5,4,3,3,3,2,4,4,3,3,5,1,1,3,1,1,1,1,1,1,5,1,1,1,1,4,2,2,3,2,2,1,3,3,3,3,3,4,3,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,17,5,6,1,임상병리사,0,0,1,1,임상시험 관련 업무,4,5,3,3,3,3,3,3,2,3,3,3,3,1,1,1,2,1,1,1,2,70,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,3,0,3,0,3,0,3,0,2,1,수요 감소,CRC,엑셀,간호사,CRA,모름,3,2,30,4,간호학,1,2,0,2,40,2400,2400,0,29204
17420,4,1,4,2,3,4,3,1,3,2,3,3,1,3,3,2,3,3,3,1,2,2,3,1,1,3,3,2,2,4,2,2,2,4,5,4,4,4,2,2,4,3,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,1,3,4,3,3,1,4,1,기계조립기능사,0,0,2,0,0,3,1,3,3,2,4,2,1,2,1,2,3,2,1,1,1,2,1,1,1,4,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,자동화되고 있어서,0,"각종도구들,드라이버 등등",0,0,0,3,1,34,3,기계,1,1,0,1,48,3600,2400,0,817301
17421,3,1,3,1,1,2,2,2,2,2,2,2,1,5,1,1,3,5,2,1,5,1,5,1,1,5,5,4,1,5,1,3,4,5,5,3,1,1,1,3,3,4,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,3,4,3,4,2,2,0,0,0,2,0,0,2,3,3,2,2,2,2,1,3,2,3,4,3,1,1,1,2,1,1,1,4,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,1,2,1,2,2,0,2,2,우리나라가 전반적인 경기가 안좋아서 일거리가 적으므로,0,통제시스템,0,0,0,2,1,42,2,기계,1,1,0,1,48,4300,2300,0,821201
17422,4,4,5,5,4,5,4,3,3,2,3,2,3,5,3,2,3,3,2,1,2,1,1,1,1,1,1,1,5,1,1,2,2,3,1,1,2,2,2,2,2,3,3,2,1,3,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,6,2,0,0,0,1,3,설계프로그램 교육,5,5,3,3,3,4,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,2,선박경기의 침체로,0,"파이썬,AUEUAMARINE,TRIBOU,C#",0,선급회사,0,3,1,36,5,조선공학,1,1,0,1,50,4700,3000,0,151108
17423,4,1,4,1,1,4,2,1,2,1,3,3,2,1,5,1,3,5,2,1,5,5,5,1,4,1,4,5,2,4,1,5,3,5,5,3,2,2,1,1,2,3,2,1,2,3,1,1,3,1,1,1,1,1,1,1,1,3,1,1,2,3,3,14,4,2,1,건설기계 정비,건설중기정비,0,2,0,0,5,2,2,2,2,4,3,2,3,2,4,4,4,2,1,1,1,1,1,1,5,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,3,0,2,2,힘든일이라,0,공구류,0,0,0,2,1,38,2,기계,1,1,0,1,48,3600,2700,0,811601
17424,5,2,5,4,5,5,3,3,3,2,3,5,4,5,5,5,4,3,3,4,2,1,1,1,1,1,1,1,3,3,2,4,3,3,1,4,3,3,3,2,3,3,3,3,3,2,1,1,3,1,2,2,1,1,1,1,1,3,3,3,3,3,3,12,4,1,1,공인중개사,0,0,2,0,0,4,2,3,3,3,4,4,4,3,0,0,3,3,3,1,1,1,3,3,3,4,50,1,0,0,0,0,0,0,5,0,0,0,0,5,1,2,2,0,2,0,2,0,2,0,2,1,"대형화, 기업화",0,텐 전산망,학원운영,0,0,3,1,56,4,법정학과,2,0,6,0,54,0,0,3000,611001
17425,4,2,4,4,4,3,4,4,4,3,3,2,2,4,1,1,3,2,1,2,2,1,2,2,1,2,2,2,5,2,1,2,2,4,4,4,3,3,4,3,4,4,4,3,2,3,1,1,2,1,2,1,1,1,1,1,1,5,4,1,2,3,1,3,1,5,2,0,0,0,2,0,0,5,4,4,4,4,4,4,4,4,4,3,4,4,2,1,1,1,1,1,2,2,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,0,2,0,2,3,변화가크게 없어서 인력변화도 없을듯해서,없음,컴퓨터,없음,모름,0,3,1,42,4,금속공학,1,1,0,1,40,6000,2900,0,152201
17426,5,4,5,5,5,5,5,5,5,5,5,3,3,4,4,2,4,2,2,1,1,1,1,1,1,1,2,1,3,3,2,3,3,3,3,3,4,4,5,3,5,3,4,4,5,4,1,1,2,2,2,3,2,3,1,2,1,5,5,4,5,5,4,3,1,2,1,산업기사,정보처리기사,0,1,4,소프트웨어 기본지식 및 코딩 기술 보유,5,3,5,3,3,5,5,4,5,0,0,0,5,2,1,1,2,3,1,2,4,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,2,1,4,4차 산업혁명 기반산업임,0,pc,0,로봇공학자,무인자동화,3,1,40,3,전자과,1,1,0,1,40,5000,3500,0,133203
17427,5,1,5,5,3,5,5,5,5,3,4,3,3,5,1,1,3,3,5,2,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,4,3,3,2,3,4,4,4,1,1,3,1,1,2,3,2,2,2,1,1,1,1,3,3,3,3,3,3,9,1,5,1,호텔관리사,0,0,1,3,고객 서비스 직무교육,6,4,3,2,2,2,2,2,2,2,4,4,4,1,1,1,2,1,1,2,3,100,0,0,3,1,0,0,0,0,0,0,0,0,5,1,2,1,2,1,2,1,2,1,1,2,1,업무의 시스템화,없음,전산회계 프로그램(회사내 자체개발 시스템),없음,없음,없음,4,2,31,4,회계,1,1,0,1,40,3200,2000,0,14103
17428,5,3,5,2,2,5,1,4,3,5,5,1,2,5,4,5,1,1,2,1,1,1,1,1,1,1,1,5,4,2,2,1,1,5,1,3,4,5,5,1,2,1,5,2,1,1,1,1,5,1,1,1,1,1,1,1,1,3,3,5,5,3,2,7,1,1,1,화훼장식기능사,0,0,1,4,상품디자인과 상품제작기능,5,3,4,3,3,4,4,3,4,4,4,4,4,3,2,4,1,3,1,1,3,100,0,2,0,0,0,0,0,5,1,0,0,0,0,1,2,1,1,1,1,2,0,2,0,1,1,경제악화로,사장님.선생님,"꽃,가위,바구니,장갑",고객상담사,학원강사,0,3,2,41,3,세무회계과,2,0,6,0,60,0,0,3000,884102
17429,5,2,5,1,3,5,3,3,2,3,4,2,3,5,4,1,2,1,1,2,1,1,1,1,1,1,1,1,4,2,2,3,3,4,1,3,4,5,4,4,4,3,3,3,1,1,1,2,3,1,1,2,2,1,1,2,1,2,2,3,3,3,3,12,4,1,1,공인중개사,0,0,1,6,지번파악,6,2,4,4,4,4,4,4,4,0,0,0,4,3,2,4,2,3,3,3,2,0,0,2,0,0,0,0,0,5,0,0,0,0,5,1,2,2,0,2,0,2,0,2,0,2,2,공급과잉,복덕방,컴퓨터,주부,0,0,4,2,58,4,경영학,2,0,6,0,48,0,0,2500,611001
17430,5,2,5,5,4,5,3,3,3,3,3,2,2,5,2,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,5,1,3,3,3,2,2,3,3,3,2,2,3,1,1,5,1,1,1,1,1,1,1,1,2,3,3,2,2,1,6,1,4,2,0,0,0,1,3,현장실습 및 업계에 대한 이해,2,4,3,2,3,4,4,4,4,4,3,4,4,1,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,3,변화없다,0,전산프로그램,0,0,0,2,2,27,5,조경학,1,1,0,1,40,3000,2500,0,140401
17431,5,3,5,5,3,4,4,4,4,1,1,2,2,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,2,1,3,3,2,3,4,4,3,3,4,1,4,1,1,2,2,3,2,1,1,1,1,1,3,3,1,2,3,3,3,1,6,2,0,0,0,1,4,경쟁사 벤치마킹_서버나 시스템의 내부구조와 알고리즘,5,5,2,2,3,2,4,3,3,3,3,4,3,1,1,1,2,1,1,1,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,1,1,1,1,1,1,2,3,현상유지,개발자,사내 개발 프로그램,0,일반 sw 개발_테스터나 아키텍트,인공지능이나 빅데이타 분석 업무,4,1,45,4,식품공학,1,1,0,1,42,6000,4000,0,133101
17432,4,2,5,4,5,5,5,5,5,3,3,2,2,5,3,3,3,2,2,1,3,1,1,1,1,1,1,3,5,1,1,1,1,4,3,4,4,2,3,4,4,4,3,2,3,3,1,1,3,3,1,3,1,1,1,1,1,3,4,1,3,4,2,15,2,6,1,화재조사관,화재감식평가기사,화재감식산업기사,1,6,화재조사 전문화 교육및 위탁교육,6,4,5,5,4,3,4,4,3,3,4,4,4,1,1,1,2,1,1,2,4,100,1,0,0,0,0,0,4,0,0,0,0,0,5,1,2,1,2,1,2,1,2,1,1,2,4,국민의 안전에 대한 수요가 증가할 것으로 예상됨,없음,없음,회사원,보험회사 화재조사관,없음,4,1,45,3,제어계측,1,1,0,1,40,3500,2000,0,13305
17433,5,3,5,5,5,4,5,4,5,3,3,3,3,5,3,2,3,3,2,2,1,1,1,1,1,1,1,1,4,2,2,2,1,5,1,5,5,5,3,3,5,5,3,4,3,5,1,2,4,1,1,1,1,1,1,1,1,5,4,4,4,4,5,11,1,2,1,1종투자상담사,선물거래중개사,0,2,0,0,2,5,4,4,4,4,4,4,3,3,3,4,3,3,2,4,2,1,1,2,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,1,2,금융산업의 침체로 인해 일자리는 줄어들것이다,"금융자산운용가, 증권중개인",컴퓨터,0,0,0,2,1,53,4,경제학,1,1,0,1,48,10000,4000,0,31402
17434,4,1,3,1,2,2,2,3,3,1,1,1,2,5,4,1,1,1,2,1,4,1,2,1,3,5,4,2,3,2,1,1,1,2,5,4,3,5,2,1,4,1,2,1,3,5,1,1,5,2,1,1,1,1,1,1,1,3,3,3,3,3,3,14,6,2,1,전기기능사,0,0,1,2,전기안전설비교육,6,2,2,3,3,4,4,4,3,3,3,3,3,1,1,2,1,1,1,2,4,100,1,0,0,0,2,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,1,3,모든 공용건물에는 꼭 필요한 있어야 되는 직업이다,전기기사,"드라이버,벤치",전기기사,없음,없음,2,1,64,2,토목,1,3,0,2,52,1920,1800,0,834001
17435,4,3,4,5,4,4,4,3,4,5,5,3,2,4,4,4,2,3,1,2,1,3,1,1,1,1,1,1,5,1,1,2,2,3,1,2,4,4,5,2,2,3,4,1,1,3,1,1,1,1,1,2,2,2,1,1,1,2,4,3,4,4,3,13,1,4,2,0,0,0,1,1,리더십. 새로운방법론. 경영 일반 지식등,6,6,4,4,3,3,4,3,4,4,4,3,4,3,1,1,2,3,1,3,2,90,1,0,0,0,0,0,4,0,0,2,0,0,0,1,2,1,2,1,2,1,2,3,0,2,2,Ai등의 기술발전에 따라,0,사내인트라넷. MS오피스,연구원 (Post_Doc),0,0,4,1,53,6,산업공학과,1,1,0,1,50,24000,3000,0,13902
17436,5,1,5,2,2,5,3,4,4,5,3,4,3,5,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,5,1,1,4,4,3,3,4,1,5,1,4,3,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,19,4,1,1,반려동물관리사자격증,0,0,2,0,0,7,4,2,3,3,4,4,3,3,0,0,0,3,1,2,1,1,3,3,3,5,0,0,2,0,0,0,0,0,5,0,0,0,0,5,1,1,2,0,1,3,3,0,3,0,2,4,집집마다 거의 다 애완견을 기르고 있어서,0,미용도구,미용사,미용사,0,4,2,54,2,이과,2,0,6,0,60,0,0,2400,511501
17437,5,4,4,3,3,2,3,4,3,2,2,3,3,5,4,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,1,2,3,3,2,2,4,4,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,4,3,3,5,3,4,18,2,2,1,관광통역안내사,0,0,1,1,어학,4,5,4,3,3,4,4,5,3,3,4,4,4,1,1,1,1,1,1,1,2,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,어플번역. 통역 활용,디자이너,엑셀,영어강사,통역사,없음,4,2,47,4,영어영문,1,3,0,2,40,2100,2000,0,411202
17438,5,1,5,5,4,4,4,3,4,4,3,2,1,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,4,4,3,2,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,5,2,2,15,2,2,2,0,0,0,2,0,0,4,5,4,4,4,4,4,4,3,4,5,4,4,1,1,2,2,1,1,2,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,1,2,2,0,2,0,2,3,군 행정 업무가 크게 달라질 것 같진 않아서,없음,컴퓨터,없음,없음,없음,1,1,33,4,사회학,1,1,0,1,40,3500,2600,0,25301
17439,4,4,4,5,5,3,2,3,4,1,2,4,4,5,4,4,3,4,4,3,1,1,1,1,1,1,1,1,4,2,2,4,3,5,1,3,3,4,4,2,3,2,5,2,1,4,1,2,2,2,3,1,1,1,2,2,3,4,3,5,4,3,2,19,3,2,1,드론지도사,드론촬영,0,2,0,0,5,5,4,4,3,4,5,2,2,3,3,4,3,2,1,3,2,1,3,1,2,100,1,0,0,0,0,0,0,5,1,0,0,0,0,1,1,3,0,3,0,3,0,3,0,1,4,드론산업 관련 교육기관의 증가와 기술발전,0,"DJOGO 앱,무비메이커",마케터,영상제작,0,4,1,47,3,전자계산,1,1,0,1,55,1800,1800,0,885901
17440,5,3,5,5,4,5,5,5,5,5,3,1,4,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,4,2,5,1,5,1,4,4,3,3,3,4,3,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,5,4,1,4,18,3,5,2,0,0,0,1,6,"무용학과 졸업,무용관련 경력필요",6,5,2,1,1,2,4,4,2,2,5,5,4,1,1,1,1,1,1,1,5,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,1,2,3,후임이 계속들어오면 그자리를 채우기 때문에 변화는 없을것이다,없음,"북,장고,부채",없음,"학원장,교수",없음,1,1,43,5,무용학,1,3,0,2,20,4800,2200,0,414701
17441,5,3,5,4,2,3,3,1,3,2,1,4,4,5,5,1,3,5,4,3,5,3,1,1,1,1,5,5,2,4,1,2,2,4,5,3,3,3,2,3,3,2,2,2,3,5,1,1,4,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,1,5,2,0,0,0,2,0,0,2,2,3,2,2,3,3,2,3,3,3,3,3,3,1,1,2,1,1,1,3,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,2,기계의 자동화,없다,"QCS,DCS",없다,없다,없다,3,1,43,2,기계과,1,1,0,1,40,5700,3300,0,882201
17442,5,1,5,1,1,4,3,3,1,1,4,1,1,5,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,4,1,4,2,4,1,3,3,4,5,2,2,2,5,3,3,3,1,1,5,1,1,1,1,1,1,1,1,4,1,1,5,3,3,7,4,1,2,0,0,0,2,0,0,7,2,3,2,2,4,2,2,2,0,0,0,3,3,2,4,1,3,3,3,3,0,0,2,0,0,0,0,0,5,0,0,0,4,0,1,1,2,0,2,0,2,0,2,0,2,2,기계화로,0,제분기,판매종사자,0,식품제조원,4,1,53,2,이,2,0,6,0,60,0,0,3500,873201
17443,5,1,4,4,1,5,3,4,2,1,1,2,3,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,2,3,4,1,1,1,3,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,2,3,14,1,4,2,0,0,0,2,0,0,7,2,3,2,3,4,2,2,3,3,4,3,3,1,1,1,2,1,1,2,5,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,3,변화없음,0,사내 ERP,의류판매원,0,0,1,2,40,2,문과,1,1,0,1,40,2000,1800,0,29201
17444,5,3,5,5,5,5,4,4,4,3,3,4,2,5,4,1,4,4,1,1,2,1,1,1,1,1,1,1,5,1,1,1,1,5,4,2,3,2,2,3,3,4,3,3,2,3,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,4,3,19,2,2,1,직업상담사,사회복지사,0,1,1,취업환경이해,5,4,4,2,2,4,4,4,3,3,3,3,3,1,1,1,1,1,1,2,2,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,3,이미 포화상태임,"취업알선원, 취업상담사","이새일프로그램, 통합관리시스템",디자이너(제품),사회복지사,0,4,2,48,3,공업디자인,1,1,0,1,40,2700,1500,0,29904
17445,5,1,3,4,4,4,3,4,4,2,2,3,3,5,1,1,3,2,1,1,1,1,1,1,1,1,1,1,5,1,1,3,2,5,1,2,2,2,1,2,4,4,2,2,3,4,1,1,2,1,2,1,2,1,1,1,1,3,2,1,2,3,4,13,1,2,1,ISTQB,CSTS,0,1,1,QA 관련 교육,4,4,3,3,2,4,4,3,2,3,4,4,3,1,1,1,2,1,1,2,3,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,1,4,IT 산업 전체가 성장하고 소프트웨어 품질 이슈 중요성이 높아질 것으로 예상됩니다.,직책(사원 선임 책임),"레드마인, JIRA",0,0,0,3,2,28,3,컴퓨터공학,1,1,0,1,45,2500,2300,0,133901
17446,5,1,1,1,1,4,3,1,2,2,2,2,1,5,1,5,4,1,1,1,1,1,1,1,1,1,1,3,2,4,1,1,1,5,5,2,2,1,1,3,1,3,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,4,2,1,1,1,2,3,1,2,2,0,0,0,2,0,0,7,2,3,3,2,4,4,3,3,3,4,3,3,1,1,1,2,1,1,2,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,인터넷의 발달로,0,인쇄기계,0,0,0,3,1,40,2,이,1,1,0,1,45,3700,2300,0,881201
17447,5,1,5,3,1,5,5,5,5,5,5,4,4,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,1,2,1,2,5,5,5,1,5,5,5,5,5,1,1,1,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,19,4,2,1,미용자격증,두피자격증,0,1,6,미용숙련기술,6,3,5,5,5,5,5,5,3,0,0,0,5,2,2,4,1,3,3,3,2,0,0,2,0,0,0,0,0,5,0,0,0,0,5,1,1,2,0,2,0,1,2,1,3,1,1,인구감소로 인해,없음,"가위,아이롱",미용사,없음,없음,4,1,48,2,이,2,0,5,0,40,0,0,4000,511201
17448,4,3,4,4,4,3,2,4,3,1,2,3,3,4,4,3,3,2,2,1,1,2,1,1,1,1,1,1,3,3,2,3,2,4,1,2,2,3,3,2,4,3,3,3,1,3,1,1,2,3,1,3,1,1,1,1,1,4,3,3,4,3,4,17,2,2,1,놀이치료사,청소년상담사2급,0,2,0,0,1,5,5,4,4,4,4,3,4,3,4,4,4,1,1,1,2,1,2,2,4,80,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,4,외동아이들이 점차 늘어나면서 사회부작용 현상이 늘고 스마트폰 중독 연령이 점차 낮아지면서 상담치료사들의 인원 보충이 늘어날것임,0,"미술도구,놀이도구,컴퓨터,수첩,필기도구",0,0,0,2,1,30,4,심리학,1,1,0,1,40,2450,2240,0,306903
17449,5,3,5,4,5,5,5,4,4,5,3,3,2,5,5,5,3,1,1,1,1,1,1,1,1,1,5,2,3,3,2,2,1,2,3,3,3,2,3,4,4,3,3,1,4,3,1,1,3,1,1,1,1,1,1,1,1,3,3,3,2,2,3,15,2,2,1,대형면허,간호사면허,0,1,1,화재진화능력 훈련,5,4,5,3,3,2,4,4,4,4,4,4,5,1,1,1,1,1,1,2,4,40,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,1,2,2,0,2,0,2,3,국가 예산에 따라 변동,없음,호스,간호사,없음,없음,3,1,36,4,간호,1,1,0,1,40,3800,3000,0,240201
17450,5,4,5,3,4,4,4,4,3,2,4,4,2,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,2,1,3,1,2,1,3,4,4,4,4,5,4,4,3,1,3,1,1,1,2,1,1,1,1,1,1,1,5,5,3,4,4,2,11,1,2,1,투자자산상담사,펀드투자상담사,선물상담사,1,2,시황정보동향파악,3,5,4,4,4,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,2,80,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,온라인판매로도 투자가 가능,"부동산 상담가, 펀드상담사",PC,0,0,0,4,2,41,4,회계학,1,1,0,1,40,6500,4500,0,31401
17451,5,4,5,4,3,4,4,2,4,5,4,4,4,5,3,2,3,3,3,2,2,2,1,2,1,2,3,4,3,3,2,4,2,2,5,3,4,4,3,4,4,4,4,2,4,4,1,1,4,1,1,1,1,1,1,1,1,3,3,1,3,3,3,3,1,3,2,0,0,0,1,2,기계작동 요령,2,2,3,2,2,2,2,2,3,3,3,3,3,1,1,1,2,1,1,2,2,80,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,이익창출 감소로 인해 인원감축,0,가공기기,0,0,0,2,1,54,2,기계,1,1,0,1,50,5200,2000,0,851201
17452,5,1,5,3,1,3,1,4,3,4,3,2,2,5,5,1,3,2,3,1,3,1,1,1,1,1,4,4,2,4,1,1,2,5,5,3,3,2,4,1,2,1,5,3,1,4,1,1,3,1,1,1,1,1,1,1,1,3,2,3,2,3,3,1,4,1,2,0,0,0,1,2,묘목관리,6,2,3,2,2,4,3,3,3,3,3,0,3,3,2,4,1,3,3,3,3,0,0,2,0,0,0,0,0,5,0,0,0,0,5,3,0,2,0,2,0,2,0,2,0,2,3,늘 꾸준함,0,"삽,가위,괭이,예초기",무직,0,0,3,2,52,2,공고,2,0,6,0,55,0,0,4000,901401
17453,4,1,5,5,5,4,4,5,3,5,2,3,2,5,2,1,3,2,1,1,1,1,1,1,1,1,1,1,5,2,1,3,3,4,1,1,3,2,3,3,5,4,4,1,1,4,1,1,2,1,1,1,1,1,1,1,1,5,2,2,4,1,5,19,1,2,2,0,0,0,1,2,"사내업무파악, 전시기획업무",7,4,3,3,3,2,2,5,3,3,4,4,4,1,2,1,2,1,1,1,3,100,1,0,0,1,0,0,0,0,2,0,0,0,0,1,2,1,2,1,2,1,2,1,2,1,1,고용인원이 크게 증가하지 않을것 같다. 직업의 수 감소,없음,없음,없음,없음,없음,4,2,22,3,호텔서비스,1,1,0,1,40,2800,1900,0,24404
17454,5,3,4,5,5,5,5,3,4,1,3,2,2,5,2,2,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,5,1,2,3,2,2,1,3,4,2,1,1,2,1,2,3,1,3,1,3,1,3,1,1,3,1,1,1,1,2,10,1,2,2,0,0,0,1,2,프로그래밍 훈련,2,3,3,2,1,4,4,3,2,2,3,4,3,1,1,1,2,1,1,2,2,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,4,가상현실 플랫폼이 점차 증가하는 추세임으로,프로그래머,"비주얼스튜디오, 유니티, 언리얼",없음,응용 프로그래머,없음,2,1,32,4,전자공학,1,1,0,1,40,2800,2600,0,133202
17455,3,1,4,4,1,3,1,4,1,1,1,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,3,2,5,1,2,2,3,5,1,4,5,5,2,1,3,3,2,4,1,1,1,1,1,1,1,1,1,2,3,1,4,4,19,4,1,2,0,0,0,2,0,0,6,5,3,3,3,4,5,3,3,0,0,0,3,3,2,4,1,3,1,3,2,0,0,0,3,0,0,0,0,5,0,0,0,0,5,1,1,2,0,2,0,2,0,2,0,2,4,다양한 수입물들의 물량이 계속 증가되고 있기 때문에,0,"컴퓨터,엑셀",기간제 영어교사,0,0,4,2,57,4,영문,2,0,7,0,28,0,0,4000,411201
17456,5,5,5,5,2,5,5,5,5,3,4,3,2,5,2,1,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,3,4,4,5,2,4,1,4,4,1,3,1,2,3,1,3,1,1,1,1,1,1,4,4,2,4,3,3,13,1,4,2,0,0,0,1,1,"통계, 문서 작업 등등",7,5,2,1,1,3,4,1,3,4,2,4,4,3,1,1,2,3,1,3,1,100,0,0,3,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,1,업이 제공하는  서비스의 수요 감소,없음,통계 프로그램,없음,IM 팀,없음,1,1,43,4,기계,1,1,0,1,60,6500,3200,0,24203
