idx,aq1_1,aq1_2,aq2_1,aq2_2,aq3_1,aq3_2,aq4_1,aq4_2,aq5_1,aq5_2,aq6_1,aq6_2,aq7_1,aq7_2,aq8_1,aq8_2,aq9_1,aq9_2,aq10_1,aq10_2,aq11_1,aq11_2,aq12_1,aq12_2,aq13_1,aq13_2,aq14_1,aq14_2,aq15_1,aq15_2,aq16_1,aq16_2,aq17_1,aq17_2,aq18_1,aq18_2,aq19_1,aq19_2,aq20_1,aq20_2,aq21_1,aq21_2,aq22_1,aq22_2,aq23_1,aq23_2,aq24_1,aq24_2,aq25_1,aq25_2,aq26_1,aq26_2,aq27_1,aq27_2,aq28_1,aq28_2,aq29_1,aq29_2,aq30_1,aq30_2,aq31_1,aq31_2,aq32_1,aq32_2,aq33_1,aq33_2,aq34_1,aq34_2,aq35_1,aq35_2,aq36_1,aq36_2,aq37_1,aq37_2,aq38_1,aq38_2,aq39_1,aq39_2,aq40_1,aq40_2,aq41_1,aq41_2,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq5_2,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15_1,bq15_2,bq15_3,bq16,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq19,bq19_1,bq20,bq21,bq22,bq23,bq24_1,bq24_2,bq24_3,bq24_4,bq24_5,bq24_6,bq24_7,bq24_8,bq25,bq26,bq27,bq28,bq29,bq30,bq31,bq32,bq33,bq34,bq35,bq36,bq37,bq38,bq38_1,bq39_1,bq39_2,bq40,bq41_1,bq41_2,bq41_3,knowcode
6648,2,3,3,3,2,2,1,0,1,0,2,3,3,4,2,3,2,2,2,4,1,0,3,3,2,3,2,2,2,3,2,2,1,0,1,0,2,3,1,0,1,0,1,0,1,0,2,3,3,3,2,2,2,2,2,2,2,3,3,5,2,4,1,0,2,2,2,2,1,0,2,2,1,0,1,0,2,2,1,0,1,0,11,1,5,1,신용분석사,0,0,1,2,"인성교육,서비스응대교육,금융교육",3,2,3,2,2,4,3,3,3,3,3,4,3,3,3,2,2,2,3,3,4,3,4,4,3,3,3,2,인터넷으로 증권업무를 많이본다,2,3,1,0,2,2,2,2,2,2,2,2,4,4,3,2,2,없다,"전화기,볼펜,컴퓨터",에널리스트,없다,없다,4,2,46,4,행정학,1,1,1,5800,0,3600,32201
6649,2,3,3,4,3,3,4,5,4,5,2,2,2,2,1,0,2,2,2,3,2,2,3,3,4,5,4,6,4,5,2,2,3,4,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,3,5,4,5,4,5,3,4,3,5,2,4,4,5,4,5,3,4,3,5,4,5,4,5,3,4,4,5,3,5,3,5,9,1,1,2,0,0,0,2,0,0,3,1,4,3,4,3,4,3,4,4,4,4,4,3,3,2,4,3,3,2,4,3,4,3,4,5,3,3,꾸준히 필요로 하기 때문에,2,1,2,10,1,1,2,2,1,1,1,2,4,3,3,3,2,매니저,없다,식당매니저,없다,없다,3,1,31,3,경영학,1,1,1,3000,0,1800,14201
6650,4,4,3,5,3,2,1,0,1,0,3,3,3,5,2,2,3,5,4,5,2,3,1,0,2,3,3,5,3,4,1,0,1,0,1,0,1,0,3,2,1,0,1,0,1,0,2,4,4,2,3,3,3,4,4,5,3,4,2,4,3,4,2,2,3,5,2,4,3,3,2,6,3,6,3,5,1,0,3,2,2,3,19,6,1,2,0,0,0,1,1,목회 진행,1,7,5,5,4,5,5,3,3,4,4,4,4,4,4,2,4,5,4,4,4,3,4,4,3,3,3,2,교인 감소,4,2,2,0,2,1,2,2,2,2,2,1,3,3,3,3,3,없다,"성경책, 목회가운, 목회자셔츠",없다,없다,없다,3,2,49,5,목회,1,1,1,2000,0,1000,9999999
6651,4,5,4,6,4,5,3,4,3,5,3,4,1,0,3,4,2,2,2,3,1,0,1,0,1,0,1,0,3,5,3,4,3,3,3,4,5,7,2,2,2,2,1,0,2,3,5,7,3,4,3,3,2,2,3,4,3,4,1,0,1,0,1,0,2,1,2,3,1,0,1,0,1,0,2,2,5,6,1,0,1,0,17,1,4,1,방사선사,0,0,2,0,0,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,2,3,3,2,3,3,3,의료 기술발전,1,3,1,0,2,2,1,2,2,2,2,2,3,3,4,4,2,없다,X레이 촬영장치,없다,없다,없다,1,1,40,3,방사선,1,1,1,4000,0,2700,306201
6652,3,4,3,4,3,4,3,4,4,5,4,5,4,5,4,5,4,5,4,4,4,4,4,4,4,4,3,3,4,5,2,3,2,2,2,2,4,4,3,4,3,3,1,0,2,2,4,5,4,4,5,5,5,4,4,5,5,6,2,2,4,5,4,3,4,4,5,4,5,5,5,5,4,4,4,4,5,4,5,4,5,4,16,3,4,2,0,0,0,1,3,"빅데이터 구조 분석, 설치",5,5,3,3,3,4,3,3,2,2,4,4,3,3,3,4,3,3,4,3,3,3,3,3,4,3,3,4,향후 정보 기반의 산업 분야가 더욱 성장할 것이다,3,2,6,20,2,2,2,2,2,2,2,2,2,3,4,3,2,없다,비즈니스 애널리틱스,없다,없다,없다,4,2,38,5,수학,1,3,2,3000,0,3000,134102
6653,3,4,4,5,4,5,1,0,4,6,4,4,4,5,3,3,3,4,5,6,3,4,4,5,5,5,4,5,4,5,5,7,1,0,1,0,2,3,1,0,1,0,1,0,1,0,4,4,3,4,5,6,4,4,5,6,5,6,4,5,4,4,5,6,3,4,3,4,3,4,5,6,4,3,5,7,4,5,3,3,3,5,7,1,1,2,0,0,0,1,5,애견 미용교육,7,1,2,2,2,4,3,1,2,0,0,3,2,4,4,3,4,2,3,3,4,2,5,4,3,4,4,3,없다,2,3,1,0,2,2,1,1,2,2,2,2,4,4,4,4,1,없다,없다,기술직,없다,0,2,1,54,3,사회복지,2,5,0,0,3500,0,511501
6654,4,5,3,4,3,4,3,4,4,5,1,0,3,4,2,3,2,3,2,2,2,3,4,5,2,2,2,2,2,3,3,4,3,4,3,3,2,2,2,2,2,2,3,4,2,2,2,2,2,3,3,3,2,3,3,4,2,3,3,4,3,3,2,3,2,3,3,3,3,4,3,4,2,2,2,2,2,3,2,2,2,2,15,2,4,2,0,0,0,2,0,0,7,4,4,4,4,4,4,2,3,3,3,3,3,4,3,2,4,4,4,3,3,3,3,3,1,5,5,4,고압가스나 위험물을 이용한 에너지 소비량 증가,1,3,1,0,2,2,2,2,2,2,2,2,3,3,3,3,1,없다,"소화기,소화전,장갑,헬멧,사다리",없다,없다,없다,1,1,35,4,행정학,1,1,1,3800,0,2400,13305
6655,2,2,2,2,2,3,2,2,3,5,3,4,4,5,3,4,2,3,4,6,4,6,2,3,2,3,2,2,2,2,2,2,5,7,5,7,3,3,2,3,4,6,4,6,3,3,4,5,4,5,3,4,4,6,4,6,4,6,4,6,4,6,3,3,4,5,3,4,4,6,4,5,2,3,3,4,2,2,2,3,4,6,6,4,1,1,굴삭기,0,0,1,5,장비정비방법,5,3,4,2,3,4,4,3,4,0,0,0,5,4,3,2,3,3,2,2,4,4,3,3,2,3,3,2,일감 건수가 줄어서,2,2,2,20,1,2,1,2,2,1,2,2,2,3,3,3,3,기사님,굴삭기 운전기능사,없다,0,0,2,1,61,2,공업,2,6,0,0,5000,0,704001
6656,5,5,4,5,3,4,2,2,4,5,2,3,4,5,1,0,3,3,3,4,4,5,2,2,2,2,3,3,2,3,1,0,4,4,3,4,1,0,1,0,1,0,3,2,2,3,2,4,3,3,2,3,1,0,4,4,3,4,2,3,2,2,4,4,2,2,1,0,3,2,2,2,1,0,1,0,1,0,2,3,1,0,15,1,1,1,미용사자격증,0,0,1,4,견습공 훈련,4,2,3,2,2,4,4,2,3,3,3,4,3,4,3,2,4,3,4,3,2,2,3,2,3,1,1,3,꾸준히 필요로 하기 때문에,2,3,6,5,1,1,2,1,1,1,1,1,4,4,3,4,3,미용사,클리퍼,없다,없다,없다,2,2,36,2,일반고,1,1,1,2000,0,1800,511201
6657,3,5,4,5,4,6,2,6,3,6,3,7,4,6,4,6,4,7,4,4,3,6,4,6,4,6,4,5,5,7,5,7,2,3,3,5,4,6,1,0,1,0,1,0,1,0,5,7,4,6,3,5,3,4,4,6,5,7,3,5,3,4,4,6,3,5,2,5,3,5,3,5,3,4,3,5,4,6,1,0,2,4,13,1,1,1,수의사 면허증,0,0,2,0,0,3,5,5,4,5,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3,3,3,3,4,3,3,3,4,전문적인 직업이므로 직업이 늘어날 것이다,4,4,4,70,1,1,1,2,2,2,2,2,4,4,4,5,4,"선생님, 샘, 수의사","CT촬영, 초음파",수의사,애견샵,0,3,1,42,4,수의학,1,1,1,5000,0,2600,302001
6658,5,4,3,4,5,4,3,5,4,5,3,4,4,4,4,5,4,5,3,4,2,2,3,4,5,5,4,4,5,4,4,4,3,4,2,3,4,4,2,4,3,3,1,0,1,0,4,4,4,5,4,4,1,0,5,5,5,5,5,6,4,4,5,5,4,4,5,5,4,4,3,3,4,5,4,4,5,4,1,0,3,3,13,1,3,2,0,0,0,2,0,0,5,2,2,2,2,3,2,2,3,0,3,5,4,4,4,3,3,2,2,2,4,4,4,5,4,4,4,2,"조사방법이 전문화되면서 면접설문, 전화설문 시스템이 바뀔것 같아서",3,2,3,60,2,2,1,2,2,2,2,2,4,4,3,4,3,없다,없다,없다,없다,없다,4,2,51,2,문,1,3,2,4200,0,1500,29303
6659,5,5,4,4,5,5,5,4,5,5,2,6,3,5,2,4,2,6,3,5,4,4,4,2,2,3,3,4,4,4,4,6,5,7,5,7,2,4,4,5,4,6,4,5,4,6,3,6,2,4,1,0,2,2,5,4,4,2,2,3,3,3,4,3,3,3,1,0,5,7,1,0,1,0,3,5,1,0,1,0,4,6,3,1,2,1,전기자격증,0,0,1,6,현장실습이 필요함,6,2,4,5,4,4,4,5,5,5,4,4,4,4,4,4,5,4,4,2,4,4,5,4,4,4,4,4,현대빌딩이 많을것 같아서,3,4,6,65,1,1,1,1,1,1,1,1,4,4,4,4,3,없다,"줄자,장갑,도라이버,가설투광등",없다,없다,없다,1,1,30,3,전기학과,1,1,1,3000,0,2200,831301
6660,5,7,5,7,5,7,1,0,5,6,5,6,4,6,3,4,4,5,5,7,5,6,5,7,5,7,3,4,4,6,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,4,6,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,4,6,4,6,5,7,5,7,5,7,5,7,1,0,5,7,5,7,3,1,4,2,0,0,0,2,0,0,6,5,5,5,5,4,4,2,3,4,4,4,4,3,4,1,3,3,4,4,4,4,3,3,4,2,3,4,경제발전에 따라 상장되는 기업이 증가할 것이므로,2,3,3,20,1,1,1,2,2,2,2,2,5,5,5,5,3,"대표, 사장",PC,상장회사임원,경영컨설턴트,없다,4,1,53,5,화학공학,1,3,1,12000,0,9000,11201
6661,4,5,3,4,4,5,2,3,2,2,3,3,3,4,4,5,4,5,4,5,3,3,4,5,4,6,4,5,5,7,2,2,1,0,3,4,3,4,2,2,2,2,2,2,1,0,3,4,3,4,4,6,4,5,4,5,3,2,4,5,4,5,5,7,2,2,3,4,3,2,4,4,2,2,3,3,3,4,3,3,3,3,3,1,2,2,0,0,0,1,1,농기계 사용법,3,2,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,3,4,3,4,4,3,3,2,2,2,3,농기계 사용의 일반화,2,3,6,10,2,2,2,2,2,2,2,2,4,3,4,3,3,없다,"PC, 농기계 설명서, 공구",없다,없다,없다,2,1,49,3,기계,1,1,1,3200,0,3000,612101
6662,3,2,4,3,3,6,3,4,3,4,4,4,1,0,1,0,3,2,3,4,2,3,2,2,1,0,1,0,1,0,4,3,3,4,3,4,1,0,3,3,2,2,3,3,1,0,1,0,1,0,3,4,2,3,4,5,3,2,2,3,3,4,1,0,1,0,3,3,2,2,2,2,3,2,3,3,1,0,2,2,1,0,3,1,2,2,0,0,0,2,0,0,4,2,4,2,2,4,3,3,3,4,4,3,3,3,3,2,4,4,3,4,3,4,3,3,4,2,2,2,3D업종이라서 기피함,3,3,2,15,2,2,1,2,2,2,1,1,4,3,3,4,3,없다,"신나, 페인트, 분무기",없다,없다,없음,2,1,55,2,공고,1,1,1,3300,0,1900,825101
6663,4,5,3,5,3,5,1,0,3,4,4,4,3,5,4,4,4,5,3,4,2,3,3,4,4,5,4,4,3,5,4,4,1,0,1,0,3,3,1,0,1,0,1,0,1,0,3,5,5,6,3,4,1,0,4,5,2,3,3,4,3,4,4,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,10,1,5,2,0,0,0,2,0,0,4,4,3,2,2,2,3,2,2,2,3,4,3,4,4,3,3,4,1,2,3,3,4,4,2,3,4,4,다양한 채널의 등장으로 방송제작이 늘것이기때문에,2,3,4,5,2,2,2,2,2,2,2,2,4,3,4,2,3,없다,마이크,학원강사,모름,0,3,2,26,4,신문방송학,1,3,2,2500,0,2050,416302
6664,3,5,4,1,2,1,1,0,3,1,4,2,3,3,3,2,4,1,4,5,1,0,4,3,4,5,3,3,4,4,1,0,1,0,1,0,4,5,1,0,1,0,1,0,1,0,4,1,2,3,4,4,3,3,4,5,3,1,4,4,3,3,3,4,3,3,3,2,3,3,2,3,3,4,3,3,3,5,4,4,3,4,3,1,3,2,0,0,0,2,0,0,7,2,3,2,1,3,3,3,2,3,4,4,4,3,3,3,3,2,3,3,4,4,5,4,3,2,4,3,기업 성장을 위해서는 영업직원들의 관리는 중요하므로,2,3,3,15,2,1,2,2,2,2,1,1,4,3,4,4,3,없다,"PC,엑셀,파워포인트",영업관리 사무원,없다,0,4,1,47,4,기계공학,1,1,1,5800,0,3300,15101
6665,4,5,4,5,4,5,3,4,3,4,2,4,3,5,4,6,4,5,3,5,2,3,3,5,4,5,2,3,4,5,1,0,1,0,1,0,3,4,2,4,1,0,1,0,2,3,3,4,4,5,3,5,3,5,4,5,2,3,2,4,3,5,1,0,2,3,3,4,5,6,4,6,3,5,4,5,4,5,2,3,2,3,16,5,5,2,0,0,0,2,0,0,6,7,4,5,5,4,5,4,4,5,5,5,5,3,4,2,4,4,3,3,2,3,2,2,3,3,4,2,출생률이 낮아져 아이들이 적어져서,3,2,3,30,2,2,2,2,1,1,2,2,3,4,4,4,4,선생님,"컴퓨터,분필",없다,없다,없다,4,2,48,6,수학교육,1,1,1,6700,0,4800,211101
6666,5,4,3,2,3,4,4,5,4,5,3,5,4,5,3,6,4,3,4,4,4,5,3,3,4,4,3,5,4,4,4,4,1,0,1,0,4,4,1,0,2,2,2,1,2,1,3,4,4,7,5,5,4,6,4,5,3,4,4,5,3,3,4,5,4,3,5,6,4,5,3,3,3,3,4,6,4,2,4,5,3,3,7,1,2,2,0,0,0,1,4,고객응대법,5,5,4,5,4,4,5,4,5,4,5,5,5,4,4,4,4,4,4,2,2,2,3,1,2,2,2,4,노인 인구 증가,3,4,4,20,2,2,2,2,2,2,2,2,4,4,4,4,4,없다,"PC, 보청기",없다,없다,없다,4,2,35,4,현대미술,1,1,1,3500,0,2800,306902
6667,3,4,4,6,4,6,1,0,1,0,4,5,3,4,2,3,3,4,3,4,1,0,2,3,4,6,4,6,3,4,4,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,2,2,2,4,5,3,4,4,5,2,3,4,5,2,2,2,3,1,0,1,0,2,2,3,4,2,2,1,0,3,4,14,4,1,1,관광통역안내사,0,0,2,0,0,7,4,5,4,3,4,4,4,4,0,0,0,4,3,3,2,4,4,4,3,3,3,3,3,2,2,3,4,여행인구 증가,3,4,2,30,2,2,2,2,2,2,2,2,4,3,4,4,3,가이드,"무선통신기, 메가폰",행정사무원,없다,없다,3,2,45,4,국어국문학,2,6,0,0,3500,0,521304
6668,3,4,4,5,3,4,2,2,3,4,3,4,2,2,3,4,3,4,3,4,3,4,4,6,4,5,4,5,3,4,3,4,2,2,1,0,2,3,1,0,2,2,1,0,2,2,3,4,3,4,2,3,3,4,3,4,4,5,4,5,3,4,3,4,3,4,2,3,5,7,4,5,3,3,3,4,3,4,2,2,2,3,16,1,2,2,0,0,0,2,0,0,3,5,4,3,3,4,3,3,3,2,3,4,3,4,3,2,4,3,3,3,4,3,3,4,3,2,4,2,학생 감소,2,2,4,20,2,2,2,2,2,2,2,2,3,3,4,3,2,선생님,"각종교재, PPT 자료 등",없다,없다,없다,2,1,39,5,영어영문학,1,1,1,4500,0,2600,214102
6669,5,5,4,3,5,6,5,7,3,5,5,7,3,4,4,6,5,7,5,7,4,7,5,7,4,6,2,2,5,7,3,5,2,2,1,0,5,7,1,0,1,0,1,0,1,0,3,5,3,4,4,5,4,6,5,7,4,6,4,6,5,7,2,3,4,6,5,6,4,6,4,6,4,6,3,4,5,7,4,5,4,6,3,1,2,2,0,0,0,2,0,0,6,2,4,3,2,2,3,3,2,3,2,4,3,4,3,4,2,3,1,1,3,4,1,2,4,3,3,2,저출산,2,2,4,10,2,1,2,2,1,1,1,2,3,4,4,2,1,가방디자이너,일러스트레이터,캐릭터 디자이너,"제품 디자이너, 잡화 디자이너",0,4,2,36,4,영상애니메이션과,1,2,1,2500,0,1800,415202
6670,3,3,3,3,2,2,1,0,1,0,2,2,2,2,4,5,3,4,1,0,3,3,4,6,3,4,4,6,4,6,3,4,1,0,1,0,3,4,1,0,1,0,1,0,1,0,4,6,4,6,3,4,3,3,2,3,4,5,4,5,4,5,4,6,3,4,3,4,2,2,1,0,1,0,2,2,1,0,1,0,1,0,17,3,2,1,수화통역사,0,0,1,2,"직무교육, 보수교육",7,2,3,3,3,4,4,3,3,3,4,4,4,2,2,2,4,4,3,3,4,5,5,4,4,3,4,4,법령 제정으로 많은 구직자들이 선호할 것 같다,3,1,2,20,2,2,2,2,2,2,2,2,4,3,3,3,2,없다,컴퓨터,충무사무원,없다,없다,3,2,31,4,상담심리,1,1,1,2800,0,2400,411202
6671,4,4,4,6,5,6,4,6,5,6,3,4,4,5,3,4,4,5,4,5,1,0,3,4,2,3,3,3,3,3,1,0,1,0,2,3,3,3,2,3,4,4,1,0,2,3,3,4,3,3,4,4,3,5,3,3,2,3,3,3,2,3,1,0,3,3,2,3,1,0,1,0,2,4,2,3,3,4,2,3,2,2,6,1,1,1,건축기사,0,0,1,3,"안전교육, 건축공부, 건축 관련 법규",4,5,3,3,3,4,5,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,4,3,3,3,3,3,인구 감소로 인한 부동산 시장 침체,2,3,1,0,2,2,1,1,2,2,1,1,3,4,4,3,1,없다,"CAD, 문서작성, 스케치업, 포토샵",없다,없다,없다,3,1,32,4,건축공학,1,1,1,3000,0,2800,140205
6672,1,0,2,3,1,0,2,3,1,0,1,0,2,3,1,0,1,0,3,3,2,3,1,0,2,3,3,3,3,3,3,3,1,0,2,3,1,0,2,3,2,3,2,3,1,0,1,0,2,3,2,3,2,1,2,3,1,0,1,0,2,2,1,0,1,0,2,3,1,0,1,0,1,0,2,3,1,0,1,0,2,3,3,1,2,2,0,0,0,2,0,0,2,2,1,1,2,3,2,2,1,2,2,3,2,2,2,3,3,3,4,3,3,4,3,3,3,3,3,2,3D업종이라서 할려고 하는 사람이 줄어 듬,2,2,3,20,1,2,1,2,1,1,2,2,3,3,2,2,2,없다,없다,없다,모름,없다,2,1,43,2,인문,1,1,1,2920,0,2000,861101
6673,1,0,1,0,1,0,2,2,2,2,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,3,4,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,4,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,1,2,2,0,0,0,1,4,기타의복제조원,4,2,2,3,3,4,3,2,3,3,4,4,4,2,2,2,3,3,2,3,3,4,1,3,4,2,3,2,기존의 회사가 인건비가 싼 중국으로 많이 이전하여서,3,2,3,30,2,2,2,2,2,2,2,2,4,4,3,4,2,없다,수선도구,서비스직,없다,없다,4,1,41,2,인문,1,1,1,2300,0,1600,9999999
6674,5,5,5,5,5,6,4,3,4,4,5,7,5,5,5,5,4,6,4,6,4,5,5,6,5,5,4,6,5,7,4,3,3,4,3,3,4,3,1,0,1,0,3,4,3,3,5,4,4,4,4,6,5,7,5,6,5,6,4,6,4,6,4,6,5,5,5,5,4,5,4,4,4,5,5,4,4,4,5,6,4,6,15,3,2,1,사회복지사,청소년치료사,평생교육지도사,1,1,"CS교육,경영,인간관계,심리훈련 등",5,5,5,4,4,4,4,3,3,4,4,4,5,4,4,2,4,4,4,3,3,3,2,3,3,2,3,5,노인층인구 확대로 복지관련 행정증가,2,3,6,10,2,1,2,2,2,2,2,2,4,5,4,4,3,활동가,컴퓨터,없다,없다,없다,4,2,55,5,사회복지,1,1,1,5000,0,2000,231501
6675,2,3,2,3,2,3,3,3,5,7,1,0,1,0,2,2,1,0,2,3,1,0,5,6,3,3,2,2,2,5,5,7,5,7,5,7,2,1,3,2,2,2,1,0,1,0,2,3,1,0,2,3,2,3,2,2,1,0,1,0,2,2,2,2,3,5,3,3,2,2,3,4,3,2,3,3,2,2,1,0,2,3,3,1,3,2,0,0,0,2,0,0,2,2,3,1,1,3,3,1,2,3,3,3,3,2,2,4,2,2,2,3,4,4,3,4,3,4,3,3,자동화가 안된다(수작업이어야 되니까),2,3,1,0,2,2,2,2,2,2,2,2,4,5,3,3,2,없다,"형틀,온도측정기,지게차,사포",자영업,없다,없다,3,1,52,2,인문,1,1,1,2600,0,1600,852401
6676,4,5,5,6,4,5,3,4,2,2,2,3,3,4,2,2,4,4,2,4,2,4,4,4,2,2,2,2,3,4,2,2,1,0,2,2,5,6,1,0,2,3,2,3,3,6,3,4,3,4,3,3,1,0,2,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,3,5,1,0,1,0,1,0,7,1,4,2,0,0,0,2,0,0,6,4,4,4,3,4,4,3,3,3,4,4,3,3,3,2,4,3,4,3,4,3,2,4,1,1,4,3,정부정책이 IT업종 육성안한다,3,2,4,40,2,2,2,2,2,2,2,2,4,4,4,4,3,없다,"리눅스FTO,Nagios",0,0,0,2,1,35,4,정보처리학,1,1,1,3200,0,2400,134302
6677,3,3,3,4,3,3,4,4,3,4,2,3,3,4,3,4,3,4,3,4,2,3,3,4,3,4,4,5,4,5,2,2,3,3,4,6,3,4,1,0,2,2,4,5,1,0,3,3,3,4,4,5,4,5,4,5,3,3,3,4,4,5,4,5,2,3,3,3,2,2,2,2,2,2,2,2,3,4,1,0,1,0,7,1,2,1,워드,파워포인트,0,1,3,인쇄업무,3,2,4,4,4,4,4,4,3,3,4,4,4,4,3,2,4,4,3,3,4,4,3,3,4,3,3,2,E-book의 증가로 활자책 수요가 줄 둣,2,2,5,10,2,2,2,2,2,2,2,2,4,4,4,4,2,없다,"인쇄기, 제단기",없다,없다,없다,3,2,40,2,문과,1,1,1,1200,0,1000,881101
6678,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,0,3,3,2,2,2,2,2,2,3,4,2,2,3,3,3,3,3,4,3,3,4,5,4,4,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,1,0,2,2,2,2,2,2,1,0,1,0,19,1,2,2,0,0,0,2,0,0,1,2,3,3,2,3,4,3,3,3,4,4,4,3,2,3,3,3,4,3,2,3,3,2,4,2,3,3,컴퓨터가 일반화 되고 전속적으로 보급되어 있기는 하나 계속 새로운 운영체제가 개발되고 있어서,2,3,3,30,2,2,2,2,2,2,2,2,4,4,2,3,2,없다,각종공구,없다,없다,없다,3,1,38,3,전자공학,1,1,1,3200,0,2000,841101
6679,2,2,2,2,2,2,1,0,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,3,1,0,1,0,4,3,1,0,1,0,1,0,1,0,1,0,2,2,4,4,4,3,4,4,3,3,2,2,2,2,3,2,3,2,4,2,2,2,3,2,2,2,2,2,1,0,1,0,1,0,7,1,2,2,0,0,0,2,0,0,7,4,2,1,1,3,3,2,2,3,3,3,3,3,3,4,2,2,3,3,3,3,3,3,2,3,4,2,전산화나 자동화로 인해,3,2,4,30,2,1,2,2,2,2,2,2,2,4,3,3,2,없다,"노트북, 카달로그, 명함",없다,없다,없다,3,1,29,4,컴퓨터공학,1,1,1,2400,0,2200,612101
6680,5,5,5,6,4,5,2,2,3,4,3,3,2,2,4,5,3,4,4,5,5,6,4,6,3,4,4,5,4,5,2,2,3,3,1,0,3,4,2,2,1,0,1,0,1,0,4,5,1,0,3,3,3,3,4,5,2,2,3,3,2,3,1,0,3,4,3,3,1,0,2,2,2,2,3,3,2,2,1,0,1,0,9,1,3,2,0,0,0,2,0,0,7,5,3,4,4,4,4,4,2,3,3,3,3,4,4,3,3,3,4,3,3,2,3,2,2,2,3,4,이분야에 수요가 증가할것이어서,2,3,1,10,2,1,2,2,2,2,2,2,4,4,4,4,3,없다,"PC,엑셀,PPT,워드",없다,없다,없다,3,2,26,4,호텔경영학,1,1,1,2200,0,2000,24301
6681,3,4,3,5,4,4,4,6,4,6,1,0,3,5,2,2,3,4,1,0,4,6,3,7,4,4,3,4,2,4,4,5,1,0,1,0,4,5,4,3,4,6,1,0,5,7,2,2,2,3,4,4,3,3,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,4,5,1,0,3,4,3,4,1,0,1,0,13,1,3,1,산업계측제어기술사 자격증,전자응용기술자격증,0,1,2,전자공학 기술,7,6,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,2,4,3,3,4,4,스마트폰의 대중화로 기존설비에 대한 신설비가 요구되어 이에따른 고용증가가 이루어짐,3,4,3,50,1,1,1,1,1,1,2,2,3,3,3,4,3,"전자제품개발기술자, 전기제품개발기술자, 제품개발연구자",전자제품 개발 프로그램,없다,LED연구 개발자,없다,2,1,47,5,전자공학,1,1,1,4500,0,3100,153201
6682,1,0,1,0,1,0,3,4,2,2,3,4,2,2,2,2,3,3,3,4,3,4,4,5,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,2,1,0,1,0,13,1,1,2,0,0,0,2,0,0,7,2,3,3,3,4,4,3,2,0,0,0,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,2,계속적인 신제품 개발로 수리를 안하고 구매함,2,3,1,0,2,2,2,1,2,2,2,2,3,3,3,3,1,없다,각종 부품과 PC,없다,재활용 전자제품 사업,없다,1,1,47,2,전기,2,5,0,0,3000,0,841101
6683,3,5,3,4,3,4,1,0,1,0,4,5,4,5,3,4,4,5,4,6,1,0,4,5,3,4,4,6,4,6,3,4,3,4,1,0,4,5,1,0,1,0,1,0,1,0,4,6,3,3,4,4,4,5,4,5,4,5,2,2,3,4,4,6,3,4,3,5,2,3,4,5,2,3,3,3,4,5,3,3,3,4,15,3,4,2,0,0,0,2,0,0,6,5,5,5,4,4,4,4,3,3,5,5,4,4,4,3,4,4,4,4,3,3,3,3,2,2,2,4,"병 감소, 간부 증가",3,4,2,50,2,2,2,2,2,2,2,2,4,3,3,4,4,없다,없다,동일,없다,없다,3,1,42,2,이과,1,1,1,5300,0,2000,250301
