idx,sq1,sq2,sq3,sq4,sq5,sq6,sq7,sq8,sq9,sq10,sq11,sq12,sq13,sq14,sq15,sq16,kq1_1,kq1_2,kq2_1,kq2_2,kq3_1,kq3_2,kq4_1,kq4_2,kq5_1,kq5_2,kq6_1,kq6_2,kq7_1,kq7_2,kq8_1,kq8_2,kq9_1,kq9_2,kq10_1,kq10_2,kq11_1,kq11_2,kq12_1,kq12_2,kq13_1,kq13_2,kq14_1,kq14_2,kq15_1,kq15_2,kq16_1,kq16_2,kq17_1,kq17_2,kq18_1,kq18_2,kq19_1,kq19_2,kq20_1,kq20_2,kq21_1,kq21_2,kq22_1,kq22_2,kq23_1,kq23_2,kq24_1,kq24_2,kq25_1,kq25_2,kq26_1,kq26_2,kq27_1,kq27_2,kq28_1,kq28_2,kq29_1,kq29_2,kq30_1,kq30_2,kq31_1,kq31_2,kq32_1,kq32_2,kq33_1,kq33_2,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq5_2,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13_1,bq13_2,bq13_3,bq14_1,bq14_2,bq14_3,bq14_4,bq14_5,bq15,bq16_1,bq16_2,bq16_3,bq16_4,bq16_5,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq18_8,bq18_9,bq18_10,bq19,bq20,bq20_1,bq21_1,bq21_2,bq21_3,bq22,bq23,bq24,bq25,bq26,bq27,bq27_1,bq28,bq28_1,bq28_2,bq29,bq30,bq31_1,bq31_2,bq31_3,knowcode
26678,4,4,4,3,4,4,3,4,3,3,4,3,3,3,2,3,2,3,3,5,3,3,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,3,4,1,0,1,0,3,5,4,5,3,4,3,5,1,0,1,0,1,0,3,4,2,3,3,4,3,4,1,0,16,5,6,1,박사, , ,2, , ,6,7,5,5,5,5,5,4,4,4,4,4,4,2.0,4,4.0,3.0,3.0,4.0,4,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,학생들과 교수 사이에 디지털 관련 숙달의 정도가 크다,1.0,2,학생수 감소,1,2.0,3,은행원, , ,1,60,6,경제학,1,1, ,1,50.0,7200,7200, ,13204
26679,4,4,4,5,5,4,4,5,4,5,5,4,5,4,3,5,3,2,4,4,4,3,3,1,4,6,3,2,1,0,1,0,3,4,3,3,1,0,2,1,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,4,3,3,3,5,3,4,3,4,3,4,3,3,3,4,2,2,4,5,4,5,3,4,3,5,3,2,15,2,5,1,운전 면허증, , ,1,1,안전,4,2,4,3,3,4,4,4,3,3,3,3,4,2.0,4,3.0,4.0,5.0,5.0,5,5.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,KICS,2.0,2,로봇,3,3,3,대학생, , ,1,31,4,경찰행정학,1,1, ,1,40,3700,4000, ,240101
26680,3,3,3,3,3,4,4,3,3,4,4,4,4,3,2,2,1,0,2,3,1,0,1,0,2,4,1,0,4,4,1,0,1,0,1,0,1,0,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,2, , , ,1,5,기계조작 안전교육,7,1,2,2,2,5,5,4,2,9,9,9,2,2.0,3,2.0,5.0,5.0,5.0,5,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,3.0,2,1인가구 증가로 대용량 제조를 안하고 소포장 완제품 구매,3,3,3,사무직, , ,2,39,3,식품영양,2, ,6, ,48, , ,1300,873201
26681,4,5,4,5,3,4,5,4,5,4,4,4,4,4,2,4,4,4,3,4,3,4,2,3,2,3,3,4,1,0,1,0,4,5,3,5,1,0,1,0,1,0,2,2,3,5,3,4,1,0,4,5,2,3,1,0,1,0,3,4,4,4,4,5,3,4,1,0,1,0,3,5,1,0,3,4,1,0,3,3,1,0,15,2,4,1,신재생에너지발전설비기사, , ,2, , ,6,4,4,4,3,4,4,3,4,4,3,4,4,2.0,4,4.0,5.0,4.0,5.0,4,4.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2,온실가스 배출에 대한 규제등으로 지존의 에너지 산업은 어느정도 축소가 예상되므로,2,2,4, , , ,1,44,4,화학공학,1,1, ,1,43,6300,2800, ,155203
26682,3,4,4,3,4,5,4,3,5,4,5,4,5,3,2,3,2,3,2,3,3,3,4,6,5,5,2,4,1,0,1,0,2,3,1,0,1,0,1,0,1,0,4,4,1,0,1,0,1,0,4,5,3,3,1,0,2,2,2,4,3,4,2,3,4,5,2,3,3,4,2,3,3,4,3,4,2,4,4,3,1,0,18,2,6,2, , , ,1,4,고객의 주문사항에 대한 좀더 매너있고 전문적인 교육,4,3,3,1,1,2,2,3,3,1,4,5,4,4.0,2,2.0,5.0,5.0,2.0,2,4.0,4.0,2.0,4.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,"기술,장비도입으로 인한 업무나 기술로 인한 재교육의 변화,전문적 변화",3.0,1,"전자기기로 대체,카지노 산업대체",3,3,2, , , ,2,38,4,관광경영학과,1,1, ,1,40,6000,3800, ,420902
26683,3,3,2,5,5,5,5,5,5,5,5,5,5,4,4,4,2,2,3,3,2,3,1,0,4,4,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,3,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,5,2,2,2,3,1,0,15,2,6,2, , , ,1,1,"환경관련 통계, 데이터 구축",7,2,5,4,4,4,3,4,3,3,4,4,4,1.0,1,1.0,5.0,5.0,5.0,5,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,환경규제 법규 강화,2.0,3,환경에 대한 관심이 증가,2,2,2, , , ,2,53,4,화학,1,1, ,1,40,6000,5000, ,155501
26684,3,3,3,3,2,2,4,3,3,2,3,3,3,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,3,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,3,1,3,1,기계조립 기능사, , ,1,3,작업 방법 부품 각종 게이지 조립과 시험 훈련,7,2,3,2,2,2,2,2,3,2,3,3,2,1.0,1,1.0,3.0,3.0,2.0,3,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0, ,2.0,3, ,3,3,3, ,선박수리업, ,1,48,2,기계,1,1, ,1,52,3900,2800, ,817301
26685,4,4,4,1,2,2,1,4,3,3,3,4,3,3,2,2,2,2,2,2,2,2,1,0,1,0,1,0,1,0,1,0,2,2,2,3,2,3,3,3,2,3,2,2,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,3,4,1,0,2,3,2,3,2,3,6,4,1,2, , , ,2, , ,4,3,4,3,3,3,3,3,3,3,4,3,3,2.0,2,2.0,2.0,3.0,2.0,2,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0, ,3.0,2,주택시장 침체의 영향으로 일자리 감소,2,3,2,건설일용직, , ,1,58,1, ,2, ,6, ,35, , ,3500,702101
26686,4,2,3,4,4,3,4,4,3,3,2,4,3,3,3,3,2,4,4,4,2,3,3,3,3,4,3,3,3,3,3,3,3,5,2,4,2,3,1,0,1,0,1,0,1,0,1,0,1,0,2,4,1,0,1,0,1,0,4,5,4,5,1,0,2,3,3,4,1,0,1,0,1,0,1,0,1,0,4,5,2,3,19,3,2,1,심판, , ,2, , ,4,3,3,3,3,4,5,4,3,4,3,4,4,2.0,4,4.0,4.0,4.0,3.0,2,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2, ,2,3,3, , , ,1,29,4,바둑학,1,1, ,1,40,3300,2800, ,420301
26687,5,5,5,5,5,5,4,4,5,4,5,5,5,4,4,4,4,6,3,3,2,2,4,5,5,5,2,2,3,4,2,3,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,2,2,1,0,2,2,1,0,1,0,3,3,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,7,4,1,2, , , ,1,4,"반찬조리법, 반찬종류 특색 알기",4,1,3,3,3,4,4,4,4,9,9,4,4,3.0,3,3.0,4.0,4.0,4.0,3,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3,반찬 구입해서 드시는 분들이 점점 늘고 있어서,3,3,3,전업주부,식당, ,2,60,2,문,2, ,5, ,60, , ,4000,872201
26688,5,4,5,4,5,5,5,5,4,5,4,5,4,4,4,5,3,4,3,5,3,1,4,6,4,6,5,5,4,4,2,1,5,6,3,7,5,7,2,2,5,6,1,0,2,2,2,3,2,3,5,6,4,5,2,2,3,2,3,5,3,3,5,6,4,5,5,5,3,3,3,3,3,4,2,2,4,6,4,5,3,3,18,1,2,2, , , ,1,2,"디자인 관련 전문 프로그램(2D 프로그램, 3D 프로그램 등)",5,5,4,3,3,4,5,4,2,3,2,4,3,3.0,3,4.0,4.0,3.0,5.0,1,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,"사회적 문제, 로봇, 인공지능 등의 신기술에 해당되는 분야에 관련 리서치와 정보를 습득해야했고, 신규 기술에대한 선행디자인 개발을 진행하게되었다.",1.0,3,"디자인 개발은 기계나, 로봇이 대체할 수 있는 분야로 감성적인 요소가 많으 반영되는 아웃풋들이 나오기때문에 아이디어를 제공하거나 스타일링하는 부분은 사람이 할 수 밖에 없다고 판단됨",2,4,4, ,잘 모르겠다.,심층 리서처(사용자들의 소구니즈와 희망하는 원인과 요소를 가장 가까이에서 관찰하고 조사분석하는 직업),2,28,5,디자인공학,1,1, ,1,70,3600,2400, ,415101
26689,5,5,5,4,5,5,4,5,5,5,5,4,4,3,4,5,1,0,3,3,1,0,3,3,3,4,1,0,1,0,1,0,2,2,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,4,5,4,5,2,2,3,3,5,6,4,5,4,4,2,2,3,3,3,4,4,4,3,4,3,3,1,0,5,6,1,0,17,3,2,1,특수교사 자격증, , ,1,3,특수교사  직업능력강화 교육,5,5,4,4,3,5,4,4,3,3,4,4,3,3.0,4,3.0,5.0,3.0,4.0,4,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3,"특수교육,복지서비스의 증가",3,3,2,보육교사, , ,2,42,4,언어치료학,1,1, ,1,48,4200,2500, ,212301
26690,3,3,4,1,2,2,1,2,2,3,4,4,2,2,1,1,1,0,1,0,2,3,2,2,4,2,1,0,1,0,5,4,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,4,4,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,2, , , ,2, , ,7,1,2,2,1,4,4,2,2,9,9,9,2,2.0,4,4.0,3.0,4.0,3.0,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2,관련 종사자들의 고령화로 인해서,3,3,2, , , ,2,70,1, ,2, ,6, ,20, , ,1500,904201
26691,3,4,5,3,5,5,5,4,5,3,5,4,3,3,1,3,1,0,2,2,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,2,3,2,3,3,1,0,3,3,2,3,2,1,3,3,1,0,3,3,1,0,1,0,1,0,4,4,2,3,3,3,1,0,3,2,15,2,2,1,소방시설 관리사, , ,2, , ,5,4,4,3,3,4,4,3,3,3,4,4,3,2.0,5,4.0,4.0,4.0,3.0,3,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0, ,2.0,4,현재로도 인력이 부족하므로,2,3.0,3, ,응급구조사, ,1,40,4,응급구조학,1,1, ,1,50.0,4500,4000, ,13305
26692,5,5,5,3,4,4,3,5,5,4,5,5,5,5,2,5,2,3,3,3,3,3,2,2,1,0,3,2,1,0,1,0,3,4,1,0,2,3,2,2,1,0,2,4,1,0,1,0,2,2,4,6,4,5,3,5,2,3,3,4,2,4,5,6,3,6,2,3,3,5,2,5,3,4,5,7,2,4,2,4,2,3,15,2,4,1,변호사, , ,1,1, ,6,6,5,5,4,5,5,3,3,3,4,4,4,2.0,4,4.0,5.0,5.0,5.0,4,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2,인구 구조의 변화,2,4,3, ,변호사, ,2,37,5,법학,1,1, ,1,55,6000,6000, ,221101
26693,3,3,4,1,3,3,1,3,3,2,3,4,4,3,2,2,2,2,1,0,2,2,1,0,2,3,1,0,1,0,1,0,1,0,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,3,4,1,0,2,2,2,2,2,2,6,4,1,2, , , ,1,4,롤러도 프라이머로을 시공면에 칠하는 훈련,4,3,4,4,4,4,4,3,2,3,3,3,3,2.0,3,3.0,2.0,2.0,3.0,3,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0, ,3.0,1,주택시장 침체의 영향으로 일자리 감소,3,2,2,건설일용직, , ,1,61,1, ,2, ,6, ,37, , ,3000,702201
26694,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,2,2,4,3,3,2,2,2,3,3,1,0,1,0,1,0,3,2,2,2,4,3,1,0,2,2,2,2,3,2,2,2,2,2,4,3,4,3,3,2,4,3,4,4,4,3,4,3,3,3,2,2,2,2,3,3,4,3,2,2,3,3,3,4,3,1,17,1,2,1,보육교사, , ,1,1,보육교사 인성교육,7,4,3,4,4,4,4,4,4,4,9,4,4,2.0,4,4.0,5.0,5.0,3.0,4,4.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,새학기가 되면 자료나 심사준비에 업무가 너무 과다해진다,2.0,4,혼인 연령이 증가 하므로 위탁하는 경우가 많아진다,2,2,2, ,어린이집 운영, ,2,26,3,영유아보육,1,1, ,1,50,2800,2600, ,232101
26695,3,3,4,4,3,4,4,3,3,4,3,3,4,3,3,4,2,4,2,4,2,3,4,5,4,5,2,3,1,0,1,0,2,4,1,0,2,4,2,3,1,0,2,3,2,2,1,0,2,2,3,5,3,4,3,5,2,2,4,4,3,6,3,4,3,4,2,4,2,4,2,3,3,4,2,3,3,4,2,3,2,3,9,1,2,1,호텔관리사, , ,2, , ,3,3,4,3,3,4,4,4,3,3,4,4,3,2.0,4,4.0,2.0,2.0,2.0,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,4,여가활동이 활발해짐,4,4,2, , , ,1,38,3,호텔관광학,1,1, ,1,52,2600,2400, ,523001
26696,3,3,3,1,2,2,2,3,3,2,3,4,3,3,1,1,1,0,1,0,1,0,3,3,3,4,1,0,1,0,1,0,2,3,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,5,2,2,2,3,2,3,1,0,10,1,2,1,정보통신산업기사, , ,1,3,"안전교육, 장비 설치 설계도면 이해하기",4,2,3,3,3,3,4,2,2,3,3,3,3,3.0,3,2.0,3.0,3.0,3.0,3,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,업무 많아 스트레스 증가,2.0,2,기계의 자동화로 설치업체 감소,2,2,2, , , ,1,25,3,정보통신과,1,1, ,1,48,2600,2400, ,842101
26697,3,3,4,5,3,4,3,3,4,4,3,4,3,3,2,3,1,0,2,3,1,0,1,0,2,2,1,0,1,0,1,0,3,4,2,3,2,2,3,4,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,3,1,0,6,1,2,2, , , ,2, , ,7,5,2,3,2,4,4,3,2,3,3,3,3,3.0,4,4.0,3.0,2.0,3.0,2,2.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3, ,3,3,3, , , ,1,29,4,건축학,1,1, ,1,40,3000,2800, ,140207
26698,4,3,4,4,3,4,4,4,3,4,4,4,4,3,3,4,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,2,2,2,2,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,3,1,2,2, , , ,2, , ,2,2,2,1,1,3,2,1,2,2,4,4,4,3.0,3,3.0,3.0,3.0,2.0,2,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,1,공장 자동화 확대,2,3,2, , , ,1,45,2,전기,1,1, ,1,40,3400,2000, ,882301
26699,4,3,5,3,4,4,4,4,4,4,5,4,4,4,3,3,3,4,3,4,2,3,2,2,3,2,2,2,2,2,1,0,3,4,1,0,1,0,1,0,1,0,1,0,3,4,1,0,3,3,4,6,4,5,3,3,5,5,4,5,4,5,4,6,2,3,3,3,2,4,3,4,3,4,4,5,3,4,3,4,1,0,16,5,2,1,간호사,보건교사, ,1,3,응급처치,4,5,5,5,4,4,4,4,4,3,4,4,4,2.0,4,3.0,5.0,5.0,5.0,6,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,4,학생들의 건강관리가 중요하기 때문에,2,2,2,임상 간호사,병원,"양성평등 강사, 성상담사, 성폭력예방 강사",2,50,4,간호학,1,2, ,2,40,4000,2700, ,304003
26700,3,3,3,2,3,2,2,3,3,2,3,5,3,2,2,2,2,3,2,3,2,3,4,5,4,5,2,3,4,5,1,0,1,0,3,5,3,5,1,0,4,5,2,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,2,3,3,3,3,1,2,2, , , ,1,2,가구 기능 숙련,7,2,2,2,3,4,3,2,2,9,9,9,2,3.0,3,2.0,3.0,3.0,4.0,3,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,불경기,1.0,3, ,2,2,2, , , ,1,48,2,문,2, ,5, ,52, , ,3000,883101
26701,4,4,5,3,3,4,3,4,4,3,5,4,3,3,2,3,1,0,1,0,1,0,1,0,3,4,1,0,3,4,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,3,3,3,1,2,2, , , ,2, , ,4,3,2,2,2,4,1,2,2,3,3,4,2,4.0,3,3.0,2.0,3.0,2.0,2,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,2,기계화가 될 수 있는 부분이 있어서,2,2,2,대리운전, , ,1,54,2,상고,1,1, ,1,48,4000,2300, ,826101
26702,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,6,2,4,2,4,2,3,2,4,2,3,2,5,2,3,2,3,2,3,4,5,5,5,3,4,4,4,5,6,2,3,4,4,1,0,3,2,1,0,16,5,6,1,박사학위, , ,2, , ,7,7,4,5,4,4,5,5,3,4,4,4,4,1.0,4,4.0,5.0,5.0,5.0,5,5.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,교육에서 인터넷강의확산,2.0,3,철학연구는대체불가능,2,4.0,4, , , ,1,50,6,철학과,1,1, ,1,60.0,5000,4000, ,110101
26703,3,4,4,2,3,4,3,4,4,2,4,4,3,1,1,3,3,3,3,3,2,3,4,5,4,4,2,3,2,2,1,0,2,2,3,4,1,0,1,0,4,5,2,3,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,7,4,1,1,미케닉자격증, , ,2, , ,7,2,2,2,2,4,3,4,3,9,9,9,3,2.0,4,3.0,3.0,4.0,3.0,3,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,2,기계자동수리 발전으로 감소,4,4,4,택시기사, , ,1,53,2,인문계과,2, ,5, ,45, , ,5000,812902
26704,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,3,4,5,1,0,1,0,4,5,4,5,1,0,1,0,3,4,2,4,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,4,3,3,3,3,1,0,1,0,1,0,3,4,1,0,4,6,3,4,1,0,10,1,2,1,네트웍크 관리사, , ,1,3,"장비운용방법, 장비에 필수적인 S/W활용법",5,5,4,4,4,3,4,3,3,3,3,3,3,3.0,3,3.0,2.0,2.0,2.0,2,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,"새로운 장비 도입, 사업부진으로 근로자 인적 구조 조정",3.0,1,인공지능으로 인한 일자리 감소,2,4.0,2,자영업,전산업무, ,1,41,4,산업디자인과,1,1, ,1,40.0,3500,2500, ,134201
26705,2,3,3,3,3,4,3,3,4,4,3,5,4,4,3,3,1,0,1,0,1,0,2,3,3,3,2,3,1,0,3,3,1,0,1,0,3,3,1,0,3,3,1,0,1,0,1,0,4,3,3,3,1,0,1,0,3,3,2,3,3,3,1,0,1,0,3,3,1,0,1,0,2,3,1,0,1,0,2,3,1,0,17,4,1,1,애견미용사, , ,2, , ,1,4,3,3,3,4,4,3,4,9,9,9,3,2.0,3,3.0,4.0,3.0,3.0,3,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,"업그레이된 미용도구, 시설",1.0,5,애견인구증가,3,3,3,미술학원강사,펫시터,펫시터,2,26,3,아동보육과,1,3, ,2,52,2200,2000, ,511501
26706,5,5,5,4,5,4,5,4,2,5,4,4,4,2,4,4,1,0,1,0,1,0,1,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,6,2,2,2,2,1,0,4,5,1,0,5,5,2,2,2,2,3,3,1,0,3,3,2,3,4,5,4,5,1,0,10,1,4,2, , , ,1,4,스피치교육,7,5,5,4,4,4,4,3,3,9,3,4,4,2.0,3,4.0,2.0,3.0,4.0,3,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3,대체불가 직업중 하나라고 생각함,1,1,1, ,아나운서, ,2,26,4,방송학,1,1, ,1,40,2800,2500, ,416302
26707,3,4,4,4,4,4,4,3,3,4,4,4,3,2,2,4,2,1,5,5,1,0,3,2,4,4,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,5,6,1,0,1,0,1,0,3,4,3,4,1,0,1,0,1,0,3,4,3,4,2,5,1,0,1,0,1,0,1,0,2,4,2,4,3,5,1,0,13,1,3,1,사회조사 분석사, , ,1,2,"빅테이터, 인문.사회학",3,5,4,4,3,3,4,3,3,3,4,4,4,3.0,3,3.0,5.0,5.0,5.0,4,5.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,효육적인 내부 시스템 개선,3.0,2,업무량의 변화 및 대체 가능 시스팀,3,4.0,3, , , ,1,32,5,통계학,1,1, ,1,40.0,3400,2800, ,24203
26708,5,4,5,3,5,5,4,4,4,5,5,5,5,4,4,4,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,4,4,1,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,5,3,4,3,4,4,4,1,0,3,4,2,4,3,4,4,5,2,2,15,2,5,2, , , ,1,2,방송시스템에 대한 전반적인 교육,3,3,3,3,3,3,4,3,3,3,3,5,3,3.0,3,3.0,4.0,4.0,3.0,1,4.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,사용장비와 시스템이 바뀜,1.0,3,"잘 모르겠지만 기술이 아무리 발달된다고 하더라도 사람이 꼭 필요하기에 인공지능,자동화의 이유로 일자리가 감소하면 안될 것 같다",3,3,3,"웹,출판디자인",디자인관련업무, ,2,36,3,공예디자인과,1,1, ,1,50,3200,2500, ,415503
26709,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,3,4,5,6,4,5,1,0,3,3,3,3,3,5,1,0,1,0,1,0,1,0,2,3,2,3,3,5,1,0,3,5,2,3,3,3,1,0,2,3,3,4,2,3,4,6,1,0,2,4,1,0,2,3,2,3,4,4,3,4,3,4,7,1,3,2, , , ,1,3,"엑셀, 워드",2,4,3,3,4,4,4,4,2,2,3,4,3,3.0,4,4.0,4.0,5.0,5.0,5,5.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,프로그램 개발,2.0,1,자동화 도입,1,1,1,요식업 CEO, , ,2,26,4,경영학,1,1, ,1,40,2000,2000, ,612401
